Geo Point;Geo Shape;codeunique;nom_long;label;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;idrefliga;idrefligc;res_com;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.82979051276467, 2.3504148706484043;"{""coordinates"": [2.350414870648404, 48.82979051276467], ""type"": ""Point""}";106051.0;Corvisart;Corvisart;71013.0;Corvisart;45274.0;Corvisart;A01539;C01376;METRO 6;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652313.5222000033;6859055.390999999
48.85394260529295, 2.289334532778807;"{""coordinates"": [2.289334532778807, 48.85394260529295], ""type"": ""Point""}";106075.0;Bir-Hakeim;Bir-Hakeim;473829.0;Bir-Hakeim;45340.0;Bir-Hakeim;A01539;C01376;METRO 6;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;647853.8594999984;6861779.4604
48.8535754724674, 2.357162568881776;"{""coordinates"": [2.357162568881776, 48.8535754724674], ""type"": ""Point""}";107065.0;Pont Marie;Pont Marie;71217.0;Pont Marie (Cité des Arts);44487.0;Pont Marie (Cité des Arts);A01540;C01377;METRO 7;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652830.3949000016;6861695.982999999
48.84286682976181, 2.3522247281830837;"{""coordinates"": [2.352224728183084, 48.84286682976181], ""type"": ""Point""}";107071.0;Place Monge;Place Monge;71133.0;Place Monge;44435.0;Place Monge;A01540;C01377;METRO 7;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652458.3099000007;6860508.2454
48.79648308362958, 2.368269540049694;"{""coordinates"": [2.368269540049694, 48.79648308362958], ""type"": ""Point""}";107099.0;Villejuif Paul Vaillant-Couturier;Villejuif Paul Vaillant-Couturier;70248.0;Paul Vaillant Couturier;58471.0;Paul Vaillant Couturier;A01540;C01377;METRO 7;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;653594.5881000012;6855341.398800001
48.84109405542875, 2.2879457664996647;"{""coordinates"": [2.287945766499665, 48.84109405542875], ""type"": ""Point""}";108023.0;Boucicaut;Boucicaut;412992.0;Boucicaut;42370.0;Boucicaut;A01541;C01378;METRO 8;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;647739.0763000026;6860351.7535
48.851523707513536, 2.3751010337556164;"{""coordinates"": [2.375101033755616, 48.851523707513536], ""type"": ""Point""}";108061.0;Ledru Rollin;Ledru Rollin;71693.0;Ledru Rollin;43674.0;Ledru Rollin;A01541;C01378;METRO 8;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;654144.8356999978;6861457.2786
48.9063747693493, 2.449189904488852;"{""coordinates"": [2.449189904488852, 48.9063747693493], ""type"": ""Point""}";105037.0;Bobigny Pablo Picasso;Bobigny Pablo Picasso;72486.0;Bobigny Pablo Picasso;42345.0;Bobigny Pablo Picasso;A01538 / A01191;C01375 / C01389;METRO 5 / TRAM 1;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;1;0;0;0;RATP;0.0;1.0;659623.938000001;6867515.943799999
48.85377278709405, 2.4118948370564355;"{""coordinates"": [2.411894837056435, 48.85377278709405], ""type"": ""Point""}";109087.0;Porte de Montreuil;Porte de Montreuil;71710.0;Porte de Montreuil;44520.0;Porte de Montreuil;A01542 / A01757;C01379 / C01679;METRO 9 / TRAM 3b;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;656846.5807000026;6861686.6193
48.82770461080092, 2.3053409308106008;"{""coordinates"": [2.305340930810601, 48.82770461080092], ""type"": ""Point""}";114039.0;Porte de Vanves;Porte de Vanves;71006.0;Porte de Vanves;44526.0;Porte de Vanves;A01546 / A01193;C01383 / C01391;METRO 13 / TRAM 3a;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;649002.6564000025;6858851.629000001
48.82135578289321, 2.36929058734603;"{""coordinates"": [2.36929058734603, 48.82135578289321], ""type"": ""Point""}";107087.0;Porte d'Ivry;Porte d'Ivry;70636.0;Porte d'Ivry;44507.0;Porte d'Ivry;A01540 / A01193;C01377 / C01391;METRO 7 / TRAM 3a;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;0;1;0;0;RATP;0.0;1.0;653691.6801000014;6858106.3134
48.88600615058625, 2.293529966337255;"{""coordinates"": [2.293529966337255, 48.88600615058625], ""type"": ""Point""}";103075.0;Porte de Champerret;Porte de Champerret;71450.0;Porte de Champerret;44511.0;Porte de Champerret;A01536;C01373;METRO 3;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;648193.5958999991;6865341.9047
48.895454672138534, 2.4253268915301445;"{""coordinates"": [2.425326891530144, 48.895454672138534], ""type"": ""Point""}";105041.0;Bobigny-Pantin - Raymond Queneau;Bobigny-Pantin - Raymond Queneau;72039.0;Bobigny - Pantin - Raymond Queneau;42344.0;Bobigny-Pantin - Raymond Queneau;A01538;C01375;METRO 5;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;657865.8990999982;6866314.133000001
48.86147646280947, 2.373943508245182;"{""coordinates"": [2.373943508245182, 48.86147646280947], ""type"": ""Point""}";109073.0;Saint-Ambroise;Saint-Ambroise;71781.0;Saint-Ambroise;45205.0;Saint-Ambroise;A01542;C01379;METRO 9;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;654068.6724999994;6862564.613299999
48.90609404932792, 2.3318308379624098;"{""coordinates"": [2.33183083796241, 48.90609404932792], ""type"": ""Point""}";114073.0;Garibaldi;Garibaldi;72128.0;Garibaldi;43252.0;Garibaldi;A01546;C01383;METRO 13;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651021.0832000002;6867551.131200001
48.822182657635686, 2.358551348202204;"{""coordinates"": [2.358551348202204, 48.822182657635686], ""type"": ""Point""}";107081.0;Maison Blanche;Maison Blanche;70645.0;Maison Blanche;44057.0;Maison Blanche;A01540;C01377;METRO 7;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652903.941399999;6858204.603599999
48.87146657720688, 2.2770830170525866;"{""coordinates"": [2.277083017052587, 48.87146657720688], ""type"": ""Point""}";102081.0;Porte Dauphine;Porte Dauphine;474152.0;Porte Dauphine;44509.0;Porte Dauphine;A01535;C01372;METRO 2;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;1;0;0;0;RATP;0.0;1.0;646972.7506000027;6863736.1283
48.847971539676884, 2.257744680376012;"{""coordinates"": [2.257744680376012, 48.847971539676884], ""type"": ""Point""}";110033.0;Porte d'Auteuil;Porte d'Auteuil;71169.0;Porte d'Auteuil;44504.0;Porte d'Auteuil;A01543;C01380;METRO 10;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;645529.7326000035;6861136.865699999
48.84520470175269, 2.2664415403695073;"{""coordinates"": [2.266441540369507, 48.84520470175269], ""type"": ""Point""}";110037.0;Chardon Lagache;Chardon Lagache;71141.0;Chardon Lagache;42543.0;Chardon Lagache;A01543;C01380;METRO 10;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;646165.0734999999;6860823.259
48.8387348579159, 2.282143378170891;"{""coordinates"": [2.282143378170891, 48.8387348579159], ""type"": ""Point""}";108021.0;Lourmel;Lourmel;71086.0;Lourmel;45363.0;Lourmel;A01541;C01378;METRO 8;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;647310.8392999992;6860093.293200001
48.83476445900689, 2.4053493429496022;"{""coordinates"": [2.405349342949602, 48.83476445900689], ""type"": ""Point""}";108073.0;Porte Dorée;Porte Dorée;71591.0;Porte Dorée;44532.0;Porte Dorée;A01541 / A01193;C01378 / C01391;METRO 8 / TRAM 3a;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;656350.3836999983;6859576.668400001
48.893094627717474, 2.4879109876250083;"{""coordinates"": [2.487910987625008, 48.893094627717474], ""type"": ""Point""}";1403.0;La Remise à Jorelle;La Remise à Jorelle;72033.0;Remise à Jorelle;44603.0;Remise à Jorelle;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;662452.693400003;6866020.1281
48.92180470449038, 2.5163333899343376;"{""coordinates"": [2.516333389934338, 48.92180470449038], ""type"": ""Point""}";413.0;L'Abbaye;L'Abbaye;73709.0;L'Abbaye;47936.0;L'Abbaye;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;664556.2044999972;6869199.493099999
48.82151752159762, 2.2513361562145016;"{""coordinates"": [2.251336156214502, 48.82151752159762], ""type"": ""Point""}";320.0;Les Moulineaux;Les Moulineaux;70622.0;Les Moulineaux;43765.0;Les Moulineaux;A01192;C01390;TRAM 2;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;645031.569600001;6858199.940499999
48.91609650317204, 2.515061446192154;"{""coordinates"": [2.515061446192154, 48.91609650317204], ""type"": ""Point""}";1402.0;Lycée Henri Sellier;Lycée Henri Sellier;411281.0;Lycée Henri Sellier;411280.0;Lycée Henri Sellier;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;664459.0974999964;6868565.317200001
48.93877117908154, 2.35608985292096;"{""coordinates"": [2.35608985292096, 48.93877117908154], ""type"": ""Point""}";1002.0;Marché de Saint-Denis;Marché de Saint-Denis;72333.0;Marché de Saint-Denis;44095.0;Marché de Saint-Denis;A01191 / A01760;C01389 / C01684;TRAM 1 / TRAM 5;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;1;0;0;RATP;0.0;1.0;652828.9372999966;6871169.988000002
48.90470320285358, 2.4699715436144394;"{""coordinates"": [2.469971543614439, 48.90470320285358], ""type"": ""Point""}";1023.0;Pont de Bondy;Pont de Bondy;72478.0;Pont de Bondy;44471.0;Pont de Bondy;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;661146.0245999992;6867319.644000001
48.82150891647527, 2.333339832857645;"{""coordinates"": [2.333339832857645, 48.82150891647527], ""type"": ""Point""}";1310.0;Montsouris;Montsouris;70620.0;Montsouris;45329.0;Montsouris;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651052.2872999981;6858145.024500001
48.82868555054401, 2.3008019515606515;"{""coordinates"": [2.300801951560651, 48.82868555054401], ""type"": ""Point""}";1305.0;Brancion;Brancion;71007.0;Brancion;42387.0;Brancion;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;648670.4086000025;6858963.638599999
48.82471101697579, 2.318829691269952;"{""coordinates"": [2.318829691269952, 48.82471101697579], ""type"": ""Point""}";1308.0;Jean Moulin;Jean Moulin;70669.0;Jean Moulin;43462.0;Jean Moulin;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;649990.0170999989;6858510.150699999
48.89714381756228, 2.5064082470153233;"{""coordinates"": [2.506408247015323, 48.89714381756228], ""type"": ""Point""}";363.0;Allée de la Tour Rendez-Vous;Allée de la Tour Rendez-Vous;73312.0;Allée de la Tour-Rendez-vous;462929.0;Allée de la Tour-Rendez-vous;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;663811.7430000007;6866461.748
48.92271118833834, 2.406622753709041;"{""coordinates"": [2.406622753709041, 48.92271118833834], ""type"": ""Point""}";1010.0;Danton;Danton;73693.0;Danton;46115.0;Danton;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;656517.3436999992;6869355.123599999
48.82592054515128, 2.313380087377887;"{""coordinates"": [2.313380087377887, 48.82592054515128], ""type"": ""Point""}";1307.0;Didot;Didot;70983.0;Didot;42847.0;Didot;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;649591.0989999995;6858648.1006000005
48.92326825323131, 2.2175897993531644;"{""coordinates"": [2.217589799353164, 48.92326825323131], ""type"": ""Point""}";1504.0;Pont de Bezons;Pont de Bezons;64758.0;Pont de Bezons;50622.0;Pont de Bezons;A01192;C01390;TRAM 2;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;1;0;0;RATP;1.0;1.0;642666.0301999971;6869537.7434
48.976665690525174, 2.377419673310627;"{""coordinates"": [2.377419673310627, 48.976665690525174], ""type"": ""Point""}";1703.0;Les Flanades;Les Flanades;65560.0;Les Flanades;43013.0;Les Flanades;A01760;C01684;TRAM 5;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;654424.6930999979;6875371.397300001
48.94820812755875, 2.3574615262620195;"{""coordinates"": [2.35746152626202, 48.94820812755875], ""type"": ""Point""}";1712.0;Guynemer;Guynemer;72365.0;Guynemer;50685.0;Guynemer;A01760;C01684;TRAM 5;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;652937.9593999982;6872218.559700001
48.746568585718514, 2.3528753413357397;"{""coordinates"": [2.35287534133574, 48.746568585718514], ""type"": ""Point""}";1802.0;Robert Schuman;Robert Schuman;69670.0;Robert Schuman / Traversière;44994.0;Robert Schuman (Parc Silic Centre);A02134;C01774;TRAM 7;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652418.309799999;6849800.917800002
48.772074215718376, 2.3678150016299617;"{""coordinates"": [2.367815001629962, 48.772074215718376], ""type"": ""Point""}";1814.0;Moulin Vert;Moulin Vert;69925.0;Moulin Vert;47693.0;Moulin Vert;A02134;C01774;TRAM 7;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;653539.4712999985;6852627.7831000015
48.934608566743, 2.3214951981707097;"{""coordinates"": [2.32149519817071, 48.934608566743], ""type"": ""Point""}";1029.0;Chemin des Reniers;Chemin des Reniers;72311.0;Chemin des Reniers;42594.0;Chemin des Reniers;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;650290.7126000002;6870728.331
48.78490216537739, 2.237132704968192;"{""coordinates"": [2.237132704968192, 48.78490216537739], ""type"": ""Point""}";117050.0;Georges Pompidou;Georges Pompidou;70149.0;Georges Pompidou;50800.0;Georges Pompidou;A02149;C01794;TRAM 6;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;643949.4230000004;6854138.860599998
48.897429960859256, 2.3949684071677146;"{""coordinates"": [2.394968407167715, 48.897429960859256], ""type"": ""Point""}";1607.0;Ella Fitzgerald;Ella Fitzgerald;73799.0;Ella Fitzgerald;58499.0;Ella Fitzgerald;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;655641.7897000015;6866550.4037999995
48.898733989732214, 2.380537035488634;"{""coordinates"": [2.380537035488634, 48.898733989732214], ""type"": ""Point""}";1608.0;Canal Saint-Denis;Canal Saint-Denis;72424.0;Canal Saint-Denis;45596.0;Canal Saint-Denis;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;654584.9051000029;6866703.609999999
48.89860117125765, 2.3690369493169237;"{""coordinates"": [2.369036949316924, 48.89860117125765], ""type"": ""Point""}";1610.0;Porte d'Aubervilliers;Porte d'Aubervilliers;72434.0;Porte d'Aubervilliers;44503.0;Porte d'Aubervilliers;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;653741.6915000007;6866695.516800001
48.82087335430542, 2.3509328780645764;"{""coordinates"": [2.350932878064576, 48.82087335430542], ""type"": ""Point""}";1313.0;Poterne des Peupliers;Poterne des Peupliers;70626.0;Poterne des Peupliers;44550.0;Poterne des Peupliers;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652343.3985000029;6858063.596000001
48.93100567005247, 2.514884565892148;"{""coordinates"": [2.514884565892148, 48.93100567005247], ""type"": ""Point""}";1401.0;Rougemont-Chanteloup;Rougemont-Chanteloup;411284.0;Rougemont Chanteloup;411283.0;Rougemont Chanteloup;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;664456.3197999969;6870223.291700002
48.908527016910185, 2.532287442185067;"{""coordinates"": [2.532287442185067, 48.908527016910185], ""type"": ""Point""}";524.0;Léon Blum;Léon Blum;73362.0;Léon Blum;43430.0;Léon Blum;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;665716.5812999979;6867715.984499998
48.904573065556605, 2.5550142670142635;"{""coordinates"": [2.555014267014263, 48.904573065556605], ""type"": ""Point""}";528.0;Clichy - Montfermeil;Clichy - Montfermeil;477278.0;Clichy - Montfermeil;477277.0;Clichy - Montfermeil;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;667379.9659999982;6867266.6842
48.798822652048656, 2.381510971736228;"{""coordinates"": [2.381510971736228, 48.798822652048656], ""type"": ""Point""}";117077.0;Beethoven - Concorde;Beethoven - Concorde;70273.0;Beethoven - Concorde;478994.0;Beethoven - Concorde;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;654569.2894999981;6855593.825199999
48.90041730314525, 2.4654604813583543;"{""coordinates"": [2.465460481358354, 48.90041730314525], ""type"": ""Point""}";1024.0;Petit Noisy;Petit Noisy;72438.0;Petit Noisy;44325.0;Petit Noisy;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;660812.117899999;6866845.293499999
48.936389146141046, 2.363640702197924;"{""coordinates"": [2.363640702197924, 48.936389146141046], ""type"": ""Point""}";1004.0;Cimetière de Saint-Denis;Cimetière de Saint-Denis;72322.0;Cimetière de Saint-Denis;46327.0;Cimetière de Saint-Denis;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;653379.9447000027;6870900.622499999
48.91270497437518, 2.4354209929854376;"{""coordinates"": [2.435420992985438, 48.91270497437518], ""type"": ""Point""}";1016.0;Escadrille Normandie - Niémen;Escadrille Normandie - Niémen;72517.0;Escadrille Normandie - Niémen;47347.0;Escadrille Normandie - Niémen;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;658619.6846999973;6868226.975400001
48.7807309682292, 2.2398320176249893;"{""coordinates"": [2.239832017624989, 48.7807309682292], ""type"": ""Point""}";117051.0;Pavé Blanc;Pavé Blanc;70049.0;Pavé Blanc;44300.0;Pavé Blanc;A02149;C01794;TRAM 6;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;644143.2801999971;6853673.183499999
48.78350097478315, 2.2309835589388727;"{""coordinates"": [2.230983558938873, 48.78350097478315], ""type"": ""Point""}";117049.0;Georges Millandy;Georges Millandy;420463.0;Georges Millandy / Clinique;59147.0;Georges Millandy;A02149;C01794;TRAM 6;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;643496.1203000024;6853987.4551
48.954730747559836, 2.3917951396342727;"{""coordinates"": [2.391795139634273, 48.954730747559836], ""type"": ""Point""}";521.0;Stains La Cerisaie;Stains La Cerisaie;426083.0;Stains la Cerisaie;462931.0;Stains la Cerisaie;A02225;C01999;TRAM 11;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;655458.2238000035;6872923.967700001
48.88841747784708, 2.3917844509634323;"{""coordinates"": [2.391784450963432, 48.88841747784708], ""type"": ""Point""}";105047.0;Porte de Pantin;Porte de Pantin;71989.0;Porte de Pantin;473687.0;Porte de Pantin - Parc de la Villette;A01538 / A01757;C01375 / C01679;METRO 5 / TRAM 3b;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;655400.6415999979;6865550.050700001
48.953495202459074, 2.3023468035919636;"{""coordinates"": [2.302346803591964, 48.953495202459074], ""type"": ""Point""}";426.0;Épinay-sur-Seine;Épinay-sur-Seine;72383.0;Épinay-sur-Seine;43077.0;Épinay-sur-Seine;A01840 / A02150 / A02225;C0127 / C01795 / C01999;RER C / TRAM 8 / TRAM 11;RER / TRAMWAY;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;0;0;1;0;0;SNCF;0.0;1.0;648906.4362000003;6872840.741300002
48.92530879619194, 1.4434127390456772;"{""coordinates"": [1.443412739045677, 48.92530879619194], ""type"": ""Point""}";473.0;Bueil;Bueil;411363.0;Bueil;411362.0;Bueil;A02174;C01748;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;585945.3677999973;6870604.818599999
48.2862770087907, 3.2017673450549213;"{""coordinates"": [3.201767345054921, 48.2862770087907], ""type"": ""Point""}";489.0;Pont-sur-Yonne;Pont-sur-Yonne;411459.0;Pont-sur-Yonne;411458.0;Pont-sur-Yonne;A02171;C01745;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;714966.4153999984;6798457.5328
48.07340700918539, 1.3384347632040494;"{""coordinates"": [1.338434763204049, 48.07340700918539], ""type"": ""Point""}";485.0;Châteaudun;Châteaudun;411444.0;Châteaudun;411443.0;Châteaudun;A02179;C01857;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;0.0;0.0;576261.9302000031;6776082.950100001
48.93219600413636, 2.495513141228173;"{""coordinates"": [2.495513141228173, 48.93219600413636], ""type"": ""Point""}";405.0;Aulnay-sous-Bois;Aulnay-sous-Bois;72646.0;Aulnay-sous-Bois;43071.0;Aulnay-sous-Bois;A02175 / A01857 / A01761;C01738 / C01743 / C01843;TRAIN K / RER B / TRAM 4;TRAIN / RER / TRAMWAY;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;0;0;1;0;0;SNCF;1.0;1.0;663037.8691999987;6870364.551100001
48.87844429947368, 2.3619653022299603;"{""coordinates"": [2.36196530222996, 48.87844429947368], ""type"": ""Point""}";107043.0;Château-Landon;Château-Landon;71359.0;Château Landon;470519.0;Gare de l'Est;A01540;C01377;METRO 7;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;653205.1423999965;6864458.3475
48.62590139399501, 2.430155386011357;"{""coordinates"": [2.430155386011357, 48.62590139399501], ""type"": ""Point""}";203.0;Évry Courcouronnes;Évry Courcouronnes;60450.0;Évry - Courcouronnes;47906.0;Évry - Courcouronnes;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;658003.6257999986;6836341.883900002
48.80786913915961, 3.0816485260772404;"{""coordinates"": [3.08164852607724, 48.80786913915961], ""type"": ""Point""}";31.0;Coulommiers;Coulommiers;67920.0;Coulommiers;43117.0;Coulommiers;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;1.0;1.0;705996.4597000033;6856424.8785
48.591119198829794, 2.2662138531705556;"{""coordinates"": [2.266213853170556, 48.591119198829794], ""type"": ""Point""}";195.0;La Norville;La Norville;60115.0;La Norville - Saint-Germain-lès-Arpajon;47939.0;La Norville - Saint-Germain-lès-Arpajon;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;645885.8486000001;6832575.0053
48.6260363676726, 1.7732488494482237;"{""coordinates"": [1.773248849448224, 48.6260363676726], ""type"": ""Point""}";102.0;Gazeran;Gazeran;60454.0;Gazeran;46832.0;Gazeran;A02172;C01744;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;609594.0525000021;6836907.634
48.97459610190932, 2.0486730603847483;"{""coordinates"": [2.048673060384748, 48.97459610190932], ""type"": ""Point""}";125.0;Andrésy;Andrésy;65542.0;Andrésy;47916.0;Andrésy;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;630357.3498999998;6875381.100499999
48.51004672480634, 1.5575946080058876;"{""coordinates"": [1.557594608005888, 48.51004672480634], ""type"": ""Point""}";478.0;Jouy;Jouy;411499.0;Jouy;411498.0;Jouy;A02172;C01744;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;593467.4305000007;6824284.1019
